/////////////////////////////////////////////////////////////////////////////////
// Creado con Mu Editor MagicHand
/////////////////////////////////////////////////////////////////////////////////


0
//Index	Slot	Skill	X	Y	Serial	Opt	Drop	Nombre                                  Lvl	DmgMin	DmgMax	Speed	Dur	MagiDur	MagiPwr	ReqLvl	Str	Agi	Ene	Vit	Com	Tipo	DwSmGm	DkBkBm	FeMeHe	MgDm	DlLe	SBsDiM
200	7	0	4	3	1	0	0	"Wing of Maximos"  			255	255	220	380	0	200	0	0	0	1	1	1	1	1	1
201	7	0	4	3	1	0	0	"Wing of Warlock"  			155	200	225	380	0	380	0	0	0	1	1	1	1	1	1
202	7	0	4	3	1	0	0	"Wing of Rave"  			150	180	220	380	0	300	0	0	0	1	1	1	1	1	1
203	7	0	4	3	1	0	0	"Wing of Wind"  			255	255	220	380	0	300	0	0	0	1	1	1	1	1	1
204	7	0	4	3	1	0	0	"Wing of [R] Elfa"  			150	200	220	380	0	300	0	0	0	0	0	1	0	0	0
205	7	0	4	3	1	0	0	"Wing of [R] Soul Master"  		150	200	220	380	0	300	0	0	0	1	0	0	0	0	0
206	7	0	4	3	1	0	0	"Wing of [R] Blade Master"  		150	200	220	380	0	300	0	0	0	0	1	0	0	0	0
207	7	0	4	3	1	0	0	"Wing of [R] Duel Master"  		150	200	220	380	0	300	0	0	0	0	0	0	1	0	0
208	7	0	4	3	1	0	0	"Wing of [R] Dark Lord"  		150	200	220	380	0	300	0	0	0	0	0	0	0	1	0
209	7	0	4	3	1	0	0	"Wing of [R] Sumonner"  		150	200	220	380	0	300	0	0	0	0	0	0	0	0	1
210	7	0	4	3	1	0	0	"Wing of Santa"  			150	200	220	380	0	300	0	0	0	1	1	1	1	1	1
211	7	0	4	3	1	0	0	"Wing of Demon"  			150	255	220	380	0	300	0	0	0	1	1	1	1	1	1
212	7	0	4	3	1	0	0	"Wing of Fire"  			150	255	200	380	0	200	0	0	0	1	1	1	1	1	1
213	7	0	4	3	1	0	0	"Wing of Elemente"  			255	255	220	380	0	200	0	0	0	1	1	1	1	1	1
214	7	0	4	3	1	0	0	"Wing of Torment"  			180	155	220	380	0	200	0	0	0	1	1	1	1	1	1
216	7	0	4	3	1	0	0	"Wing of theBlack"			180	115	255	380	0	200	0	0	0	1	1	1	1	1	1
217	7	0	4	3	1	0	0	"Wing Of Legendary v2"			200	200	255	380	0	200	0	0	0	1	0	0	0	0	0
218	7	0	4	3	1	0	0	"Wing of Storm Crow v2"			200	200	255	380	0	200	0	0	0	0	0	0	1	0	0		
219	7	0	4	3	1	0	0	"Wing sem nome"				200	200	255	380	0	200	0	0	0	1	1	1	1	1	1
220	7	0	4	3	1	0	0	"Wing RLk v5 Ed.L"			200	255	255	380	0	200	0	0	0	1	1	1	1	1	1
221	7	0	4	3	1	0	0	"Wing RLk v6 Ed.L"			200	255	255	380	0	200	0	0	0	1	1	1	1	1	1
end

13
//Index	Slot	Skill	X	Y	Serial	Opt	Drop	Nombre                                  Lvl	Dur	Ice	Poison	Light	Fire	Earth	Wind	Water	Tipo	DwSmGm	DkBkBm	FeMeHe	MgDm	DlLe	SBsDiM
0	8	0	1	1	1	0	1	"Pet Fayri"  				300	255	100	100	100	100	100	100	100	0	1	1	1	1	1	1
1	8	0	1	1	1	0	1	"Imp"  					28	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
2	8	0	1	1	1	0	1	"Horn of Uniria"  			25	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
3	8	49	1	1	1	0	0	"Horn of Dinorant"  			110	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
4	8	62	1	1	1	0	0	"Dark Horse"  				218	255	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5	1	0	1	1	1	0	0	"Dark Raven"  				0	255	0	0	0	0	0	0	0	0	0	0	0	0	1	0
7	0	0	1	1	1	0	0	"Contract (Summon)"  			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
8	10	0	1	1	1	1	1	"Ring of Ice"  				20	50	1	0	0	0	0	0	0	0	1	1	1	1	1	1
9	10	0	1	1	1	1	1	"Ring of Poison"  			17	50	0	1	0	0	0	0	0	0	1	1	1	1	1	1
10	10	0	1	1	1	0	0	"Transformation Ring"  			0	200	0	0	0	0	0	0	0	0	1	1	1	1	1	1
11	0	0	1	1	1	0	0	"Order (Guardian/Life Stone)"  		0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
12	9	0	1	1	1	1	1	"Pendant of Lighting"  			21	50	0	0	1	0	0	0	0	0	1	1	1	1	1	1
13	9	0	1	1	1	1	1	"Pendant of Fire"  			13	50	0	0	0	1	0	0	0	0	1	1	1	1	1	1
14	0	0	1	2	1	0	0	"Loch's Feather"  			78	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
15	0	0	1	1	1	0	0	"Fruits"  				0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
16	0	0	1	2	1	0	0	"Scroll of Archangel"  			0	128	0	0	0	0	0	0	0	0	1	1	1	1	1	1
17	0	0	1	2	1	0	0	"Blood Bone"  				0	128	0	0	0	0	0	0	0	0	1	1	1	1	1	1
18	0	0	2	2	1	0	0	"Invisibility Cloak"  			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
19	0	0	1	2	1	0	0	"Absolute Weapon of Archangel"  	0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
20	10	0	1	1	1	0	0	"Wizards Ring"  			0	30	0	0	0	0	0	0	0	0	1	1	1	1	1	1
21	10	0	1	1	1	1	1	"Ring of Fire"  			30	50	0	0	0	1	0	0	0	0	1	1	1	1	1	1
22	10	0	1	1	1	1	1	"Ring of Earth"  			38	50	0	0	0	0	1	0	0	0	1	1	1	1	1	1
23	10	0	1	1	1	1	1	"Ring of Wind"  			44	50	0	0	0	0	0	1	0	0	1	1	1	1	1	1
24	10	0	1	1	1	1	1	"Ring of Magic"  			47	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1
25	9	0	1	1	1	1	1	"Pendant of Ice"  			34	50	1	0	0	0	0	0	0	0	1	1	1	1	1	1
26	9	0	1	1	1	1	1	"Pendant of Wind"  			42	50	0	0	0	0	0	1	0	0	1	1	1	1	1	1
27	9	0	1	1	1	1	1	"Pendant of Water"  			46	50	0	0	0	0	0	0	1	0	1	1	1	1	1	1
28	9	0	1	1	1	1	1	"Pendant of Ability"  			50	50	0	0	0	0	0	0	0	0	1	1	1	1	1	1
29	0	0	2	2	1	0	0	"Armor of Guardsman"  			0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
30	7	0	2	3	1	0	0	"Cape of Lord"  			180	200	0	0	0	0	0	0	0	0	0	0	0	0	1	0
31	0	0	1	1	1	0	0	"Spirit"  				0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
32	0	0	1	1	1	0	0	"Splinter of Armor"  			0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1
33	0	0	1	1	1	0	0	"Bless of Guardian"  			0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1
34	0	0	1	1	1	0	0	"Claw of Beast"  			0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1
35	0	0	1	1	1	0	0	"Fragment of Horn"  			0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1
36	0	0	2	2	1	0	0	"Broken Horn"  				0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1
37	8	0	2	2	1	0	0	"Horn of Fenrir"  			300	255	0	0	0	0	0	0	0	0	2	2	2	1	1	2
38	10	0	1	1	1	0	0	"Moonstone Pendant"  			21	120	0	0	0	0	0	0	0	0	1	1	1	1	1	1
39	10	0	1	1	1	0	0	"Eilte Transfer Skeleton Ring"  	10	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
40	10	0	1	1	1	0	0	"Jack Olantern Ring"  			10	100	0	0	0	0	0	0	0	0	1	1	1	1	1	1
41	10	0	1	1	1	0	0	"Transfer Christmas Ring"  		1	100	0	0	0	0	0	0	0	0	1	1	1	1	1	1
42	10	0	1	1	1	0	0	"Ring of GM"  				0	255	255	255	255	255	255	255	255	0	1	1	1	1	1	1
43	10	0	1	1	1	0	0	"Seal of Ascension"  			0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
44	10	0	1	1	1	0	0	"Seal of Wealth"  			0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
45	10	0	1	1	1	0	0	"Seal of Sustenance"  			0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
46	0	0	1	1	1	0	0	"Devil Square Ticket"  			0	10	0	0	0	0	0	0	0	0	1	1	1	1	1	1
47	0	0	1	1	1	0	0	"Blood Castle Ticket"  			0	10	0	0	0	0	0	0	0	0	1	1	1	1	1	1
48	0	0	1	1	1	0	0	"Kalima Ticket"  			0	10	0	0	0	0	0	0	0	0	1	1	1	1	1	1
49	0	0	1	1	1	0	0	"Old Scroll"  				0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
50	0	0	1	2	1	0	0	"Illusion Sorcerer Covenant"  		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
51	0	0	2	2	1	0	0	"Scroll of Blood"  			0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1
52	0	0	1	2	1	0	0	"Condor Flame"  			0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
53	0	0	1	2	1	0	0	"Condor Feather"  			0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
54	0	0	1	1	1	0	0	"Reset Fruit Strength"  		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
55	0	0	1	1	1	0	0	"Reset Fruit Quickness"  		0	100	0	0	0	0	0	0	0	0	1	1	1	1	1	1
56	0	0	1	1	1	0	0	"Reset Fruit Health"  			0	100	0	0	0	0	0	0	0	0	1	1	1	1	1	1
57	0	0	1	1	1	0	0	"Reset Fruit Energy"  			0	100	0	0	0	0	0	0	0	0	1	1	1	1	1	1
58	0	0	1	1	1	0	0	"Reset Fruit Control"  			0	100	0	0	0	0	0	0	0	0	1	1	1	1	1	1
59	0	0	1	1	1	0	0	"Seal of Mobility"  			0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
60	0	0	1	2	1	0	0	"Indulgence"  				0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
61	0	0	1	1	1	0	0	"Illusion Temple Ticket"  		0	10	0	0	0	0	0	0	0	0	1	1	1	1	1	1
62	0	0	1	1	1	0	0	"Seal of Healing"  			0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
63	0	0	1	1	1	0	0	"Seal of Divinity"  			0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
64	8	0	1	1	1	0	0	"Demon"  				28	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
65	8	0	1	1	1	0	0	"Spirit of Guardian"  			28	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
66	0	0	1	1	1	0	0	"Invitation to Santa Village"  		0	10	0	0	0	0	0	0	0	0	1	1	1	1	1	1
67	8	0	1	1	1	0	0	"Pet Rudolf"  				28	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
68	10	0	1	1	1	0	0	"Snowman Transformation Ring"  		10	100	0	0	0	0	0	0	0	0	1	1	1	1	1	1
69	0	0	1	1	1	0	0	"Talisman of Resurrection"  		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
70	0	0	1	1	1	0	0	"Talisman of Mobility"  		0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	1
71	8	0	2	3	1	0	0	"Sword/Mace/Spear"  			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
72	8	0	2	3	1	0	0	"Staff"  				0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
73	8	0	2	3	1	0	0	"Bow/Crossbow"  			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
74	8	0	2	3	1	0	0	"Scepter"  				0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
75	8	0	2	3	1	0	0	"Stick"  				0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
76	10	0	1	1	1	0	0	"Panda Ring"  				28	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
80	8	0	1	1	1	0	0	"Pet Panda"  				28	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
81	-1	0	1	1	1	0	0	"Talisman of Guardian"  		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
82	-1	0	1	1	1	0	0	"Talisman of Item Protection"  		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
83	-1	0	1	1	1	0	0	"Talisman of Wings of Satan"  		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
84	-1	0	1	1	1	0	0	"Talisman of Wings of Heaven"  		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
85	-1	0	1	1	1	0	0	"Talisman of Wings of Elf"  		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
86	-1	0	1	1	1	0	0	"Talisman of Wing of Curse"  		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
87	-1	0	1	1	1	0	0	"Talisman of Cape of Emperor"  		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
88	-1	0	1	1	1	0	0	"Talisman of Wings of Dragon"  		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
89	-1	0	1	1	1	0	0	"Talisman of Wings of Soul"  		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
90	-1	0	1	1	1	0	0	"Talisman of Wings of Spirits"  	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
91	-1	0	1	1	1	0	0	"Talisman of Wing of Despair"  		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
92	-1	0	1	1	1	0	0	"Talisman of Wings of Darkness"  	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
93	-1	0	1	1	1	0	0	"Master Seal of Ascension"  		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
94	-1	0	1	1	1	0	0	"Master Seal of Wealth"  		0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
95	-1	0	1	1	1	0	0	"Gladiator's Honor"  			0	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
96	-1	0	1	1	1	0	0	"Seal of Strength"  			0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
123	8	0	1	1	1	0	0	"Pet Skeleton"  			1	255	0	0	0	0	0	0	0	0	1	1	1	1	1	1
124	-1	0	1	1	1	0	0	"Gold Channel Ticket"  			0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1
200	8	0	2	2	1	0	0	"Especial of Pet"  			300	255	0	0	0	0	0	0	0	0	2	2	2	1	1	0
end
14
//Index	Slot	Skill	X	Y	Serial	Opt	Drop	Nombre                                  Valor	ItemLvl
0	0	0	1	1	1	0	1	"Apple"  				1	5
1	0	0	1	1	1	0	1	"Small Healing Potion"  		10	10
2	0	0	1	1	1	0	1	"Healing Potion"  			25	20
3	0	0	1	1	1	0	1	"Large Healing Potion"  		40	30
4	0	0	1	1	1	0	1	"Small Mana Potion"  			10	10
5	0	0	1	1	1	0	1	"Mana Potion"  				25	20
6	0	0	1	1	1	0	1	"Large Mana Potion"  			40	30
7	0	0	1	1	1	0	0	"Siege Potion"  			0	30
8	0	0	1	1	1	0	1	"Antidote"  				10	10
9	0	0	1	2	1	0	1	"Ale"  					15	30
10	0	0	1	2	1	0	1	"Town Portal Scroll"  			30	30
11	0	0	1	1	1	0	0	"Box of Luck"  				0	0
12	0	0	1	1	1	0	0	"Heart"  				0	0
13	0	0	1	1	1	0	0	"Jewel of Bless"  			25	150
14	0	0	1	1	1	0	0	"Jewel of Soul"  			30	150
15	0	0	1	1	0	0	0	"Zen"  					0	0
16	0	0	1	1	1	0	0	"Jewel of Life"  			72	0
17	0	0	1	1	1	0	0	"Devil's Eye"  				1	0
18	0	0	1	1	1	0	0	"Devil's Key"  				1	0
19	0	0	1	1	1	0	0	"Devil's Invitation"  			0	0
20	0	0	1	1	1	0	0	"Remedy of Love"  			0	0
21	0	0	1	1	1	0	0	"Rena"  				0	0
22	0	0	1	1	1	0	0	"Jewel of Creation"  			78	0
23	0	0	1	1	1	0	0	"Scroll of the Emperor"  		0	0
24	0	0	1	2	1	0	0	"Broken Sword"  			0	0
25	0	0	1	1	1	0	0	"Tear of Elf"  				0	0
26	0	0	1	1	1	0	0	"Soul Shard of Wizard"  		0	0
28	0	0	1	1	1	0	0	"Lost Map"  				0	0
29	0	0	1	1	1	0	0	"Symbol of Kundun"  			0	0
31	0	0	1	1	1	0	0	"Jewel of Guardian"  			0	75
32	0	0	1	1	1	0	0	"Pink Chocolate Box"  			0	0
33	0	0	1	1	1	0	0	"Red Chocolate Box"  			0	0
34	0	0	1	1	1	0	0	"Blue Chocolate Box"  			0	0
35	0	0	1	1	1	0	1	"Small SD Potion"  			0	50
36	0	0	1	1	1	0	1	"SD Potion"  				0	80
37	0	0	1	1	1	0	1	"Large SD Potion"  			0	100
38	0	0	1	1	1	0	1	"Small Complex Potion"  		68	20
39	0	0	1	1	1	0	1	"Complex Potion"  			96	40
40	0	0	1	1	1	0	1	"Large Complex Potion"  		118	60
41	0	0	1	1	1	0	0	"Gemstone"  				25	150
42	0	0	1	1	1	0	0	"Jewel of Harmony"  			25	150
43	0	0	1	1	1	0	0	"Lower refining stone"  		25	150
44	0	0	1	1	1	0	0	"Higher refining stone"  		25	150
45	0	0	1	1	1	0	0	"Pumpkin of Luck"  			1	0
46	0	0	1	2	1	0	0	"Jack O'Lantern Blessings"  		0	0
47	0	0	1	2	1	0	0	"Jack O'Lantern Wrath"  		0	0
48	0	0	1	2	1	0	0	"Jack O'Lantern Cry"  			0	0
49	0	0	1	1	1	0	0	"Jack O'Lantern Food"  			0	0
50	0	0	1	1	1	0	0	"Jack O'Lantern Drink"  		0	0
51	0	0	1	1	1	0	0	"Chistmas Star"  			0	0
52	0	0	1	1	1	0	0	"GM Gift"  				0	0
53	0	0	1	1	1	0	0	"Talisman of Luck"  			0	0
54	0	0	1	1	1	0	0	"Chaos Card"  				0	0
55	0	0	1	1	1	0	0	"Green Chaos Box"  			0	0
56	0	0	1	1	1	0	0	"Red Chaos Box"  			0	0
57	0	0	1	1	1	0	0	"Purple Chaos Box"  			0	0
58	0	0	1	1	1	0	0	"Rare Item Ticket1"  			0	0
59	0	0	1	1	1	0	0	"Rare Item Ticket2"  			0	0
60	0	0	1	1	1	0	0	"Rare Item Ticket3"  			0	0
61	0	0	1	1	1	0	0	"Rare Item Ticket4"  			0	0
62	0	0	1	1	1	0	0	"Rare Item Ticket5"  			0	0
63	0	0	1	1	1	0	0	"Firecracker"  				0	0
64	0	0	1	1	1	0	0	"Cursed Castle Water"  			0	0
65	0	0	1	1	1	0	0	"Death-beam Knight Flame"  		0	0
66	0	0	1	2	1	0	0	"Hell-Miner Horn"  			0	0
67	0	0	1	2	1	0	0	"Dark Phoenix Feather"  		0	0
68	0	0	1	2	1	0	0	"Abyssal Eye"  				0	0
70	0	0	1	1	1	0	0	"Elite Healing Potion"  		0	0
71	0	0	1	1	1	0	0	"Elite Mana Potion"  			0	0
72	0	0	2	2	1	0	0	"Scroll of Quickness"  			0	0
73	0	0	2	2	1	0	0	"Scroll of Defense"  			0	0
74	0	0	2	2	1	0	0	"Scroll of Wrath"  			0	0
75	0	0	2	2	1	0	0	"Scroll of Wizardry"  			0	0
76	0	0	2	2	1	0	0	"Scroll of Health"  			0	0
77	0	0	2	2	1	0	0	"Scroll of Mana"  			0	0
78	0	0	1	2	1	0	0	"Elixir of Strength"  			0	0
79	0	0	1	2	1	0	0	"Elixir of Agility"  			0	0
80	0	0	1	2	1	0	0	"Elixir of Health"  			0	0
81	0	0	1	2	1	0	0	"Elixir of Energy"  			0	0
82	0	0	1	2	1	0	0	"Elixir of Control"  			0	0
83	0	0	1	1	1	0	0	"Rare Item Ticket"  			0	0
84	0	0	1	1	1	0	0	"Cherry Blossom Play-Box"  		0	0
85	0	0	1	2	1	0	0	"Cherry Blossom Wine"  			0	0
86	0	0	1	1	1	0	0	"Cherry Blossom Rice Cake"  		0	0
87	0	0	1	1	1	0	0	"Cherry Blossom Flower Petal"  		0	0
88	0	0	1	2	1	0	0	"White Cherry Blossom Branch"  		0	0
89	0	0	1	2	1	0	0	"Red Cherry Blossom Branch"  		0	0
90	0	0	1	2	1	0	0	"Golden Cherry Blossom Branch"  	0	0
91	0	0	1	1	1	0	0	"Summoner Character Card"  		0	0
92	0	0	1	1	1	0	0	"Chaos Card Gold"  			0	0
93	0	0	1	1	1	0	0	"Chaos Card Rare"  			0	0
94	0	0	1	1	1	0	0	"Medium Elite Healing Potion"  		0	0
95	0	0	1	1	1	0	0	"Chaos Card  Mini"  			0	0
96	0	0	1	1	1	0	0	"Talisman of Chaos Assembly"  		0	0
97	0	0	2	2	1	0	0	"Scroll of Battle"  			0	0
98	0	0	2	2	1	0	0	"Scroll of Strength"  			0	0
99	0	0	1	1	1	0	0	"Christmas Firecracker"  		0	0
100	0	0	1	1	1	0	0	"Lucky Coin"  				0	0
//=====================================
// Custom Jewel
//=====================================
244	*	0	1	1	1		0	   0	      "Jewel Of Level"			   0	   0
245	*	0	1	1	1		0	   0	      "Jewel Of Skill"		           0	   0
246	*	0	1	1	1		0	   0	      "Jewel Of Luck"		           0	   0
247	*	0	1	1	1		0	   0	      "Jewel Of Adicional"		   0	   0
248	*	0	1	1	1		0	   0	      "Jewel Of Excelentt"		   0	   0
249	*	0	1	1	1		0	   0	      "Jewel Of Socket"		           0	   0
250	*	0	1	1	1		0	   0 	      "Jewel Of Ancient 1"		   0	   0
251	*	0	1	1	1		0	   0	      "Jewel Of Ancient 2"		   0	   0
252	*	0	1	1	1		0	   0	      "Jewel Of full"		           0	   0
end
15
//Index	Slot	Skill	X	Y	Serial	Opt	Drop	Nombre                                  Lvl	ReqLvl	Ene	Zen	DwSmGm	DkBkBm	FeMeHe	MgDm	DlLe	SBsDiM
0	0	0	1	2	1	0	1	"Scroll of Poison"  			30	0	100	17000	1	0	0	1	0	0
1	0	0	1	2	1	0	1	"Scroll of Meteorite"  			21	0	100	11000	1	0	0	1	0	1
2	0	0	1	2	1	0	1	"Scroll of Lighting"  			13	0	100	3000	1	0	0	1	0	0
3	0	0	1	2	1	0	1	"Scroll of Fire Ball"  			5	0	100	300	1	0	0	1	0	1
4	0	0	1	2	1	0	1	"Scroll of Flame"  			35	0	100	21000	1	0	0	1	0	0
5	0	0	1	2	1	0	1	"Scroll of Teleport"  			17	0	100	5000	1	0	0	1	0	0
6	0	0	1	2	1	0	1	"Scroll of Ice"  			25	0	100	14000	1	0	0	1	0	1
7	0	0	1	2	1	0	1	"Scroll of Twister"  			40	0	100	25000	1	0	0	1	0	0
8	0	0	1	2	1	0	1	"Scroll of Evil Spirit"  		50	0	100	35000	1	0	0	1	0	0
9	0	0	1	2	1	0	1	"Scroll of Hellfire"  			60	0	100	60000	1	0	0	1	0	0
10	0	0	1	2	1	0	1	"Scroll of Power Wave"  		9	0	100	1150	1	0	0	1	0	1
11	0	0	1	2	1	0	1	"Scroll of Aqua Beam"  			74	0	110	100000	1	0	0	1	0	0
12	0	0	1	2	1	0	1	"Scroll of Cometfall"  			80	0	150	175000	1	0	0	1	0	0
13	0	0	1	2	1	0	1	"Scroll of Inferno"  			88	0	200	265000	1	0	0	1	0	0
14	0	0	1	2	1	0	1	"Scroll of Teleport Ally"  		83	0	188	245000	2	0	0	1	0	0
15	0	0	1	2	1	0	1	"Scroll of Soul Barrier"  		77	0	126	135000	1	0	0	1	0	0
16	0	0	1	2	1	0	1	"Scroll of Decay"  			96	0	243	345000	2	0	0	1	0	0
17	0	0	1	2	1	0	1	"Scroll of Ice Storm"  			93	0	223	315000	2	0	0	1	0	0
18	0	0	1	2	1	0	1	"Scroll of Nova"  			100	0	258	410000	2	0	0	1	0	0
19	0	0	1	2	1	0	1	"Chain Lightning Parchment"  		75	0	75	175000	0	0	0	0	0	1
20	0	0	1	2	1	0	1	"Drain Life Parchment"  		35	0	93	100000	0	0	0	0	0	1
21	0	0	1	2	1	0	1	"Lightning Shock Parchment"  		93	0	216	315000	0	0	0	0	0	1
22	0	0	1	2	1	0	1	"Damage Reflection Parchment"  		80	0	111	245000	0	0	0	0	0	1
23	0	0	1	2	1	0	1	"Berserker Parchment"  			83	0	181	265000	0	0	0	0	0	1
24	0	0	1	2	1	0	1	"Sleep Parchment"  			40	0	100	135000	0	0	0	0	0	1
25	0	0	1	2	1	0	0	"Scroll of MagicSpeed Up"  		90	0	185	389000	0	0	0	0	0	2
26	0	0	1	2	1	0	1	"Weakness Parchment"  			93	0	173	410000	0	0	0	0	0	2
27	0	0	1	2	1	0	1	"Innovation Parchment"  		111	0	201	450000	0	0	0	0	0	2
28	0	0	1	2	1	0	1	"Scroll of Wizardry Enhance"  		100	220	118	425000	2	0	0	0	0	0
29	0	0	1	2	1	0	1	"Scroll of Gigantic Storm"  		100	220	118	380000	0	0	0	1	0	0
end
